data,autor,partido,uf,discurso
23/04/2019,IVAN VALENTE,PSOL,SP,Encerra não.
23/04/2019,LAFAYETTE DE ANDRADA,PRB,MG,"Muitas vezes, o remédio parece amargo, mas é esse remédio que salva o indivíduo. É disso que estamos tratando aqui agora. Sr. Presidente, vamos com coragem, vamos com patriotismo, vamos aprovar a reforma da Previdência. Viva a nova Previdência!  (Palmas.)"
23/04/2019,PASTOR EURICO,PATRI,PE,"Patriota, Sr. Presidente."
23/04/2019,AFONSO MOTTA,PDT,RS,"Pela Liderança do PDT, Sr. Presidente."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Pela Liderança do PDT, concedo a palavra ao Deputado Afonso Motta.  (Pausa.)"
23/04/2019,IVAN VALENTE,PSOL,SP,"Depois, peço a palavra pela Liderança do PSOL, Sr. Presidente."
23/04/2019,AFONSO MOTTA,PDT,RS,"Sr. Presidente, Sras. e Srs. Parlamentares, Presidente Rodrigo Maia, nós não nos consideramos vencedores, mas muito menos perdedores neste momento em que há a iminência de votação no voto complementar e o relatório apresentado pelo Deputado Delegado Marcelo Freitas. Cumprimos o nosso papel, levantamos questões pertinentes desta Comissão, que não tiveram acolhimento, é verdade, na sua grande maioria, mas que ficam registradas, sobre a constitucionalidade, sobre a legalidade, sobre a técnica jurídica. Passamos por questões de mérito que, nós sabemos, estão no sentimento da maioria dos Parlamentares integrantes desta Comissão, que pretendem, sim, modificar a proposta vinda do Governo, mas que, por questões de natureza processual, não vão declarar essa inconformidade aqui nesta Comissão pelo estreitamento e pela decisão de V.Exa. de não admitir os destaques supressivos. Admitidos os destaques supressivos, precedentes desta Casa, nós poderíamos talvez, além dos pontos que contém a complementação de voto, examinar a desconstitucionalização e dar uma nova redação também para essa proposta aqui na Comissão, cumprindo assim a finalidade precípua da justiça, que é o objetivo maior desta Comissão. Mas não vamos nos esquecer de que aqui é apenas uma etapa, e não é uma etapa formal de uma Comissão que vai ser substituída por outra Comissão, é uma etapa do debate. Tudo o que foi colocado aqui não só interpares, mas o conjunto das mobilizações... Quem desconhece que um conjunto importante de bancadas que não são nem do Governo, nem da Oposição se mobilizaram Reunião de: 23/04/2019 para chegar até este momento? Será que essas bancadas desistiram das alterações que pretendem introduzir na proposta do Governo? Evidentemente que não. Então, logo ali, e todos nós vamos estar lá, mesmo aqueles que hoje são membros desta Comissão e amanhã não estarão designados para participar da Comissão Especial. Verdade é que todos nós, com o nosso trabalho, com o nosso empenho, no caso da Oposição, com a nossa resistência... Eu acho que o registro fundamental que a Oposição faz neste momento é dizer: nós estamos aí para resistir contra essa proposta de mudança da Previdência Social, porque ela é contra a ordem social, porque ela tem a natureza econômica, porque ela é só fiscalista e porque nós não temos os elementos suficientes para fazer um julgamento de mérito sequer da parte fiscalista, sequer da parte econômica. Não vai ser só a questão da reforma da Previdência que vai nos colocar no ponto e no contraponto. Serão necessárias as outras reformas. A reforma da Previdência não é tudo. Portanto, esse exercício que nós estamos fazendo, que alguns tratam com ansiedade, que alguns tratam com descaso, amanhã pode beneficiar regimentalmente uma matéria, um ponto da decisão, um debate, porque eu animei, nós vamos lá para a Comissão Especial, e, depois, lá para fazer um substitutivo, e olha que não tem como aprovar essa reforma sem substitutivo, tem todo desafio inclusive para as bancadas que não são Governo, nem Oposição. Como vão constituir esse substitutivo? Qual o conteúdo? Quais os votos necessários? Qual o debate? E depois vai lá para o plenário, lá no plenário também terá o mesmo debate, vamos votar duas vezes, lá vai ser a hora da verdade, vai estar a televisão lá sim. E cada Parlamentar vai ter que dizer: voto a favor, voto contra. Então, a construção que fizemos aqui, de parte da nossa bancada, da bancada do PDT resistindo, dando a nossa contribuição, para nós foi uma participação de realização, foi uma participação de resistência. Repito: não nos consideramos vitoriosos, mas também não nos consideramos derrotados, porque temos a certeza de que esse debate vai continuar, de que esse debate cada vez mais vai estar nas ruas. Quando chegar a hora, a população vai pressionar pelos seus direitos, pela sua dignidade. E nós temos certeza de que lá no final nós vamos ter muitas vitórias. Muito obrigado, Sr. Presidente."
23/04/2019,PASTOR EURICO,PATRI,PE,"Patriota, Presidente."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Com a palavra o Deputado Aguinaldo Ribeiro, pela Liderança da Maioria... Não é pela Liderança, Deputado?"
23/04/2019,AGUINALDO RIBEIRO,PP,PB,Eu não quero usar da palavra pela Liderança da Maioria. Gostaria de orientar pela Maioria.
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Ah, pois bem, Deputado! Como vota a Maioria?"
23/04/2019,AGUINALDO RIBEIRO,PP,PB,"Eu gostaria de orientar, Sr. Presidente. A reforma da Previdência está sendo feita dentro de um contexto complementar. A Emenda Constitucional nº 95 foi concebida para haver a reforma da Previdência e a redução de gastos, promovendo o equilíbrio fiscal. Mas aqui não vou entrar no ambiente de discussão política de mérito, porque nós vamos ter esse ambiente no momento da Comissão Especial. Acho que aqui cada um está cumprindo o seu papel. Mas eu queria propor que, a partir de agora, todos nós que temos interesse de votar fôssemos rápidos, inclusive no encaminhamento. Nós temos cinco requerimentos e vamos ter que vencer os cinco. Que nós possamos encaminhar rapidamente! A Maioria encaminha o voto não."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,A Maioria vota não.
23/04/2019,IVAN VALENTE,PSOL,SP,"Presidente, pedi a palavra como Líder."
23/04/2019,PASTOR EURICO,PATRI,PE,"Chame o Patriota, Sr. Presidente, para orientar."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Pela Liderança do PSOL, tem a palavra o Deputado Ivan Valente. Após, ouviremos a Liderança do Patriota."
23/04/2019,IVAN VALENTE,PSOL,SP,"Presidente, eu pediria a atenção de V.Exa., do Plenário, e silêncio, porque quero colocar aqui uma gravação de V.Exa... Se V.Exa. não reconhecer a voz..."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Não cabe gravação, Deputado."
23/04/2019,IVAN VALENTE,PSOL,SP,"Cabe, Presidente. Reunião de: 23/04/2019"
23/04/2019,PASTOR EURICO,PATRI,PE,"Não cabe, Sr. Presidente! Não cabe!"
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,Não cabe gravação. (Intervenções fora do microfone.)
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Não cabe gravação, Deputado. Não cabe gravação, Deputado."
23/04/2019,IVAN VALENTE,PSOL,SP,É claro que pode! Peço a V.Exa...
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputado, V.Exa. pode falar Š a palavra é concedida ao Parlamentar Š, e não utilizar vídeo nem áudio. Tanto é assim que, na semana passada, um Deputado, não lembro qual, também utilizou o celular para tentar fazer isso, e eu indeferi. Deputados, V.Exas. gritam, mas leiam a Reclamação nº 1, de 2013. Então, não cabe mandar áudio. Pode falar, Deputado Ivan Valente."
23/04/2019,IVAN VALENTE,PSOL,SP,"Não é isso que estou falando. Eu estou usando o meu tempo de Líder. Quero dizer o seguinte: V.Exa., de viva voz, nesse microfone... No vídeo, V.Exa. reconhece que, se tivesse um requerimento, com assinatura de um... Está aqui, está gravado! Eu quero colocar... Gravado! Se V.Exa. não reconhecer a voz, eu retiro."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputado, não cabe gravação. Não cabe gravação, Deputado. (Intervenção fora do microfone.)"
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"A questão de ordem que embasou o início de tudo foi uma que V.Exa. apresentou à Presidência da Casa, e essa questão de ordem foi indeferida. Então, se V.Exas. não têm coerência Š como na semana passada, um acordo foi feito até pela Oposição e o PSOL ficou fora Š, V.Exas. têm que ter um pouco de hombridade! V.Exas. têm que ter hombridade, na palavra e na coerência! (Tumulto no plenário.)"
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"V.Exas. têm que ter coerência! Não adianta vir até aqui! Não adianta vir até aqui! A palavra está com V.Exa., mas não pode utilizar... Não pode utilizar!"
23/04/2019,AGUINALDO RIBEIRO,PP,PB,"Sr. Presidente, colha o restante da orientação e vamos votar! Vamos votar, Sr. Presidente! (Tumulto no plenário.)"
23/04/2019,AGUINALDO RIBEIRO,PP,PB,"Sr. Presidente, vamos votar! Nós temos cinco requerimentos. Colha o resto das orientações, e vamos votar, Sr. Presidente."
23/04/2019,PASTOR EURICO,PATRI,PE,A orientação do Patriota... (Tumulto no plenário.)
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputados, peço que se sentem. (O Sr. Presidente faz soar as campainhas.)"
23/04/2019,AGUINALDO RIBEIRO,PP,PB,"Sr. Presidente, abra o painel e vamos votar. (Tumulto no plenário.)"
23/04/2019,JOSÉ MEDEIROS,PODE,MT,"Para quem queria dados, a Instituição Fiscal Independente trouxe os dados. Estão aqui para todo mundo."
23/04/2019,PASTOR EURICO,PATRI,PE,"Quero falar pelo Patriota, Sr. Presidente."
23/04/2019,JOSÉ MEDEIROS,PODE,MT,Chegaram os dados. Estão aqui para todo mundo. (Tumulto no plenário.) Reunião de: 23/04/2019
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputados, peço que se sentem. Não discutirei com quem estiver em pé. (Tumulto no plenário.)"
23/04/2019,AGUINALDO RIBEIRO,PP,PB,"Sr. Presidente, eu sugiro a V.Exa. que abre o painel, inicie a votação e assegure a palavra ao Deputado Ivan Valente. Não tem problema, desde que nós possamos iniciar a votação."
23/04/2019,JOÃO ROMA,PRB,BA,"Abra o painel, Presidente! Vamos votar! (Tumulto no plenário.)"
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,Eu não discuto com ninguém que está em pé. Eu pedi no início da sessão... (Tumulto no plenário.)
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,Está aberto o painel para a votação.  (Palmas.) Peço aos Deputados e Deputadas que retornem aos seus lugares para que possamos dar início à votação pelo sistema eletrônico.  (Palmas.) (Intervenções simultâneas ininteligíveis.)
23/04/2019,PASTOR EURICO,PATRI,PE,"Peço a palavra para orientação do Patriota, Sr. Presidente."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputados, estamos processo de votação nominal. Peço que votem..."
23/04/2019,PASTOR EURICO,PATRI,PE,"E a orientação do Patriota, Sr. Presidente? (Não identificado)  - O Patriota vota não."
23/04/2019,ALESSANDRO MOLON,PSB,RJ,"Sr. Presidente, eu estou aguardando aqui para orientar. Presidente, eu estou educadamente aguardando aqui para orientar."
23/04/2019,PASTOR EURICO,PATRI,PE,O Patriota está aqui educadamente aguardando. (Intervenções simultâneas ininteligíveis.)
23/04/2019,CLARISSA GAROTINHO,PROS,RJ,O PROS quer orientar a votação.
23/04/2019,ALESSANDRO MOLON,PSB,RJ,Eu peço a V.Exa. que zere o painel. Eu estou educadamente aguardando para orientar. Eu não fui à mesa de V.Exa. Eu estou...
23/04/2019,PASTOR EURICO,PATRI,PE,"O Patriota está aguardando para orientar, Sr. Presidente."
23/04/2019,ALESSANDRO MOLON,PSB,RJ,"Sr. Presidente, tem a fala da Liderança do Patriota, a Oposição gostaria de falar também, e eu estou aguardando educadamente. Vou aguardar que V.Exa. me conceda a palavra."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Pois bem, estamos em processo de votação. E eu concedo o tempo para que V.Exa. possa falar."
23/04/2019,ALESSANDRO MOLON,PSB,RJ,"Não, Sr. Presidente, eu não vou falar durante a votação."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Então, esperaremos finalizar a votação. Para encaminhar..."
23/04/2019,PASTOR EURICO,PATRI,PE,"Sr. Presidente, coloque no painel que o Patriota vota não."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Para encaminhar, tem a palavra a Deputada Clarissa Garotinho."
23/04/2019,CLARISSA GAROTINHO,PROS,RJ,Para orientar o PROS.
23/04/2019,PASTOR EURICO,PATRI,PE,"Sr. Presidente, coloque no painel. O Patriota orienta não! Por que foi cassado o direito do Patriota?"
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,O Patriota orienta não. Reunião de: 23/04/2019
23/04/2019,PASTOR EURICO,PATRI,PE,Sim. V.Exa. não chamou o Patriota.
23/04/2019,MARIA DO ROSÁRIO,PT,RS,"Sr. Presidente, o PT troca para obstrução."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Já está registrado, Deputado."
23/04/2019,PASTOR EURICO,PATRI,PE,"Sr. Presidente, por favor, eu posso fazer um pedido a V.Exa.?"
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Com certeza, Deputado."
23/04/2019,PASTOR EURICO,PATRI,PE,"Eu quero pedir a V.Exa., porque é responsabilidade sua Š não vou jogar a bomba aí Š, que pense nesses Deputados que estão em pé, Sr. Presidente."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Só 1 minuto, Deputado. Apenas para esclarecer, de maneira muito clara, no início da sessão, eu disse que não toleraria Deputados em pé. Como desrespeitaram essa questão, iniciei o processo de votação. Não é nada contra V.Exa., Deputado, apenas para elencar essa questão. E também quero dizer que podem fazer o barulho que quiserem, porque eu vou continuar tocando esta reunião, e vamos votar hoje. Hoje nós vamos votar!  (Palmas.) O Deputado Pastor Eurico está com a palavra, pelo Patriota. (Intervenções simultâneas ininteligíveis.)"
23/04/2019,PASTOR EURICO,PATRI,PE,"Sr. Presidente, eu acho que está havendo um equívoco. Eu estou pedindo a V.Exa... (Intervenções simultâneas ininteligíveis.)"
23/04/2019,RENILDO CALHEIROS,PcdoB,PE,"Presidente, precisamos encaminhar. Há partidos que não encaminharam ainda. Estão aqui aguardando."
23/04/2019,PASTOR EURICO,PATRI,PE,"Sr. Presidente, eu estou pedindo a V.Exa..."
23/04/2019,ALESSANDRO MOLON,PSB,RJ,"Muitos partidos estão aguardando para a orientação, Sr. Presidente."
23/04/2019,PASTOR EURICO,PATRI,PE,"Eu estou dizendo a V.Exa., Sr. Presidente, que os Deputados estão em pé porque não há lugar para sentar. Há Deputados em pé porque está faltando lugar. Então, por favor, que seja..."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputado Pastor Eurico, concordo com V.Exa. Quero pedir a toda a assessoria que está sentada no fundo que dê o lugar aos Deputados Š há muitos Deputados em pé Š, para que possamos continuar os trabalhos. Peço a assessoria que dê o lugar aos Deputados. Tem a palavra o Deputado Renildo Calheiros, para encaminhar pelo PCdoB."
23/04/2019,RENILDO CALHEIROS,PcdoB,PE,"Sr. Presidente, peço a V.Exa. que incorpore o tempo da Liderança ao meu tempo agora. Sr. Presidente, há matérias nesta Casa e nesta Comissão que dizem respeito à divisão entre Oposição e Governo, mas esta não é o caso. O Governo não tem votos para aprovar a matéria. O Governo precisa dos votos de partidos que não são Governo e, inclusive, são hostilizados pelo Governo. Não cabe aqui a separação entre Oposição e Governo. Há matérias, Sr. Presidente, que separam direita e esquerda. Não é o caso desta. Esta matéria separa os que defendem a Constituição e aqueles que acham que a Constituição só serve quando agasalha os seus interesses. O texto da Constituição é muito claro, Sr. Presidente. A clivagem que se estabelece aqui é entre quem está observando o Regimento da Casa e quem está observando o que a Constituição brasileira assegura. Amanhã será respondido o pedido de informação do PSB. Nós estamos a menos de 24 horas da resposta ao pedido de informação. V.Exa. não pode submeter esta Comissão ao constrangimento de votar ao arrepio do que diz o art. 114 da Constituição Federal. V.Exa., como Presidente, pode muito, mas não pode tudo. Eu queria dizer a V.Exa., Presidente, que aqui nesta Casa, na época da ditadura militar, houve um Presidente chamado Djalma Marinho, que, na época da ditadura, teve a coragem de defender a Casa, de se levantar para defender o que estava estabelecido no Regimento Interno. Sabe o que aconteceu? Ele é um dos Presidentes mais respeitados da história da Câmara dos Deputados e dá nome à sala da Comissão de Constituição e Justiça.  (Palmas.) Reunião de: 23/04/2019 Eu era apenas um jovem estudante na década de 80, quando o Presidente Figueiredo, na Presidência da República, enviou para esta Casa três pacotes econômicos que estabeleciam arrocho no salário dos trabalhadores. E ele pressionava o Congresso para que votasse o pacote. Pressionava especificamente o então Presidente do Congresso Nacional, Nilo Coelho. E Nilo Coelho, certo dia, em plena ditadura militar, levantou-se e disse, na tribuna, que não era Presidente da ARENA, era Presidente do Congresso Nacional, e não aceitou as exigências que foram feitas pelo Governo de então. (Palmas.) V.Exa. é um jovem, pode ter uma trajetória brilhante, pode ter uma trajetória longa. Não carregue as insuficiências do Governo em suas costas. Não desrespeite os membros desta Casa. Não desrespeite o Regimento Interno. Não desrespeite a Constituição. Os homens e as mulheres que defendem a Constituição, as pessoas de coragem, não fazem parte do passado. E saiba V.Exa. que governo nenhum respeita quem não se impõe. Governo nenhum respeita quem não observa o Regimento nem a Constituição Federal. Saiba V.Exa. que compreender a questão de ordem aqui levantada não diminui V.Exa., mas o engrandece e obriga o Governo a enviar para cá os dados que nós estamos solicitando, porque a Constituição dá guarida a isso. Não se apequene, Presidente. V.Exa. não será respeitado com atitudes menores. Se ficar de joelhos, nem o próprio Governo respeitará V.Exa. Imponha-se como o Presidente que nós elegemos. Imponha-se como Presidente da Comissão de Constituição e Justiça e exija que a Constituição seja respeitada, porque não é uma questão de interpretação. O que está lá está dito de maneira direta, textualmente, na Constituição brasileira.  (Palmas.)  (Manifestação no plenário.)"
23/04/2019,CLARISSA GAROTINHO,PROS,RJ,Quero encaminhar pelo PROS.
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,Peço silêncio a todos os Deputados e Deputadas. O Deputado Arthur Oliveira Maia vai utilizar a palavra pela Liderança do Democratas. Tem a palavra o Deputado Arthur Oliveira Maia.
23/04/2019,ARTHUR OLIVEIRA MAIA,DEM,BA,"Sr. Presidente, estamos vendo aqui, na Comissão de Constituição e Justiça, que justamente aqueles que evocam a lei, a ordem, a Constituição para fundamentar os seus argumentos fazem um discurso apaixonado, voltado para fora desta Casa, voltado para uma discussão política..."
23/04/2019,MARIA DO ROSÁRIO,PT,RS,"Sr. Presidente, qual é o tempo que o Líder está usando? Não está marcando."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputada Maria do Rosário, por favor! O Deputado Arthur Oliveira Maia está com a palavra. (Intervenções fora do microfone.)"
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"O Deputado Arthur Oliveira Maia está com a palavra. Por favor, Deputado. (Intervenções fora do microfone.)"
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputados, por favor! (Intervenções fora do microfone.)"
23/04/2019,ARTHUR OLIVEIRA MAIA,DEM,BA,"Obviamente, Sr. Presidente, a análise dessa questão de ordem que foi aqui trazida pela Oposição tem que ser vista, pela exegese jurídica, a partir da hierarquia das leis. De fato, nós votamos aqui, na legislatura passada, a Emenda Constitucional 95, que estabeleceu o teto de gastos, proposta relatada pelo Deputado Darcísio Perondi. Acontece que é essa lei que diz que as proposições do art. 59 estariam submetidas, mediante o requerimento de 20% dos Deputados, a uma suspensão de 20 dias para que se analisasse se a proposição traz aumento de despesa ou renúncia fiscal. Nós sabemos, que, de fato, esta PEC não traz isso, mas o argumento a ser utilizado para confrontar o que a Oposição traz aqui não é o do mérito de saber se provoca ou não aumento de despesa, mas a questão relativa à hierarquia das leis. Ora, meu Deus, quem pode o mais pode o menos! Essa é uma máxima do direito romano que foi absorvido no nosso País e vale para todo o direito ocidental! Se foi uma PEC, uma proposta de emenda à Constituição, que criou o teto de gastos, se foi uma PEC que estabeleceu que tem que haver essa suspensão, obviamente que uma PEC também pode mudar essa mesma suspensão. Uma PEC pode modificar aquilo que outra PEC fez. Isso é óbvio. E, logicamente, uma PEC não pode estar submetida a essa regra. Ela não pode estar incluída entre essas proposições citadas no art. 59. O pedido não se sustenta, porque, se fosse assim, como haveríamos de modificar uma emenda constitucional, senão através de outra emenda constitucional? É o óbvio! Reunião de: 23/04/2019 Portanto, quando V.Exa. decide pela não aceitação da questão de ordem da Oposição, afirma, com toda a razão, que esta matéria que estamos analisando é uma proposta de emenda à Constituição, enviada a esta Casa pelo Poder Executivo, como prevê a Constituição brasileira. E, obviamente, essa proposta tem a força, tem o condão, tem a capacidade de modificar uma PEC que foi aprovada também por esta Casa em anos anteriores. É por isso mesmo que V.Exa. decide com todo o acerto quando não aceita essa questão de ordem da Oposição e dá prosseguimento à votação. Nós sabemos que a Oposição já esgotou todos os meios que tinha para evitar o andamento desta matéria na CCJ. V.Exa. tem conduzido os trabalhos com muita determinação para manter a ordem e com acerto jurídico. É por uma questão de hierarquia jurídica que V.Exa. tem que manter esta votação e denegar a questão de ordem. E não há por que aceitarmos aqui os discursos daqueles que dizem que o Presidente da Comissão e o Presidente da Casa estão se opondo à Constituição brasileira, estão se opondo ao Regimento Interno para fazer prevalecer a vontade do Governo. Não estão sendo, portanto, justos com o Presidente Rodrigo Maia, que indeferiu essa questão, e não estão sendo justos com o Presidente Felipe Francischini, que, de fato, tomou uma decisão correta com base num parâmetro elementar, o de que uma lei com o mesmo patamar de outra Š no caso são duas PECs Š, obviamente, pode modificar a anterior. Este é o encaminhamento do DEM, Sr. Presidente. Muito obrigado."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,Está encerrada a votação. Resultado: 44 votos não; 7 votos sim. O requerimento foi rejeitado.
23/04/2019,CLARISSA GAROTINHO,PROS,RJ,"Peço a palavra, Sr. Presidente. Eu já pedi 10 vezes."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,Tem a palavra a Deputada Clarissa Garotinho.  (Pausa.)
23/04/2019,ALIEL MACHADO,PSB,PR,"Sr. Presidente, eu não pude votar porque o Líder não pôde orientar obstrução. (Intervenções simultâneas ininteligíveis.)"
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Não venham aqui na frente, pelo amor de Deus! Eu já avisei! (Tumulto no plenário.)"
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,Desrespeito é o que V.Exa. faz para com o Parlamento. (Tumulto no plenário.)
23/04/2019,CLARISSA GAROTINHO,PROS,RJ,"Sr. Presidente, V.Exa. deu a palavra a todo mundo, e eu não consegui encaminhar a votação. Eu não consegui orientar a bancada. V.Exa. deu a palavra aos Líderes e não garantiu a orientação da bancada do PROS."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Há outro requerimento sobre a mesa de adiamento da votação por quatro sessões, de autoria do Deputado Pompeo de Mattos. (Tumulto no plenário.)"
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Para encaminhar favoravelmente ao requerimento, tem a palavra... (Tumulto no plenário.)"
23/04/2019,ALIEL MACHADO,PSB,PR,"Sr. Presidente, eu não pude votar porque o Líder não orientou a obstrução, e essa opção não aparece no computador."
23/04/2019,CLARISSA GAROTINHO,PROS,RJ,"Sr. Presidente, eu não consegui votar obstrução porque eu não consegui encaminhar a votação."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputados, pelo amor de Deus, parem um pouco! O Deputado está reclamando que quer usar o tempo da Liderança, só que está aqui em pé gritando. Eu não posso ter conhecimento do que se fala fora do microfone. Pelo tempo da Liderança do PSOL, tem a palavra o Deputado Ivan Valente."
23/04/2019,CLARISSA GAROTINHO,PROS,RJ,"Sr. Presidente, eu não consegui encaminhar. Reunião de: 23/04/2019"
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputada Clarissa Garotinho, eu entendo a preocupação de V.Exa., que não conseguiu encaminhar o voto. O processo de votação ficou aberto por praticamente 15 minutos. Concedo a palavra ao Deputado Ivan Valente, pela Liderança do PSOL."
23/04/2019,CLARISSA GAROTINHO,PROS,RJ,"Sr. Presidente, quando V.Exa. concedeu a palavra para a orientação do PROS, imediatamente, o PSOL usou o tempo de Liderança. Nós não conseguimos nem sequer encaminhar. Meu voto é obstrução. Eu não posso obstruir, se o painel não marcar obstrução. V.Exa. tem que garantir o encaminhamento de todas as bancadas. É a segunda vez que... (Desligamento automático do microfone.)"
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Desde que não haja baderna, eu consigo garantir isso. Agora, a partir do momento em que todos estão em pé aqui, não dá. Eu tenho que continuar a reunião. (Intervenção fora do microfone.)"
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Eu sei disso. V.Exa. está respeitando esta Comissão, Deputada. No entanto, outros Deputados não respeitaram. Infelizmente aconteceu isso. Na próxima votação, V.Exa. vai ter a oportunidade de orientar e obstruir. Tem a palavra o Deputado Ivan Valente.  (Pausa.)"
23/04/2019,ALIEL MACHADO,PSB,PR,"Sr. Presidente, peço a palavra para uma reclamação, com base no art. 96 do Regimento."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,O Deputado Ivan Valente está com a palavra. (Intervenção fora do microfone.)
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,Eu já pedi silêncio. Aos que estão acompanhando a reunião quero dizer que terei que esvaziar a galeria caso continue o barulho. Se a assessoria que está sentada ao fundo puder ceder o espaço aos Deputados que estão em pé eu agradeço. Essa é questão regimental. Tem a palavra o Deputado Ivan Valente.
23/04/2019,IVAN VALENTE,PSOL,SP,"Sr. Presidente, Deputado Francischini, peço a atenção de V.Exa. Vou falar com calma, como Deputado de seis mandatos, Líder da bancada do PSOL várias vezes e Deputado que respeita todas as Deputadas e todos os Deputados. Estamos numa discussão que vai atingir 100 milhões de pessoas. Relator, Sras. Deputadas e Srs. Deputados, 100 milhões de pessoas serão atingidas por esta matéria. Chamo a atenção para isso, porque tudo o que fizermos aqui terá repercussão depois, a começar pelas ações da Presidência da CCJ. Deputado Francischini, eu apresentei a V.Exa., com todo o direito de Líder, uma gravação da sua fala em relação à questão de ordem levantada pela Deputada Jandira Feghali."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputados, por favor, façam silêncio! Vamos continuar com a reunião! Façam silêncio, se não os Deputados, ao menos a assessoria que está presente! Eu não consigo ouvir o Deputado."
23/04/2019,IVAN VALENTE,PSOL,SP,"Deputado Francischini, assegure meu tempo, por favor."
23/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Está correndo o tempo, Deputado."
